ctx_length	tp	cp	megatron.core.transformer.attention.forward.qkv_1	megatron.core.transformer.attention.forward.linear_proj_1	megatron.core.transformer.transformer_layer._forward_attention.self_attn_bda_1	megatron.core.transformer.transformer_layer._forward_mlp.mlp_1	megatron.core.transformer.transformer_layer._forward_mlp.mlp_bda_1
32768	1	1	2.599423885345459	1.4489920139312744	0.185248002409935	12.198271751403809	0.1842239946126938
32768	1	2	1.2909760475158691	0.6377599835395813	0.09446399658918381	5.947423934936523	0.09334400296211243
32768	1	4	0.6355519890785217	0.31721600890159607	0.048576001077890396	2.9935998916625977	0.04838399961590767
32768	1	8	0.3317759931087494	0.16687999665737152	0.026688000187277794	1.4776959419250488	0.026240000501275063
32768	2	1	1.3852479457855225	1.6927679777145386	0.1894720047712326	7.229248046875	0.18902400135993958
32768	2	2	0.6829119920730591	0.8124160170555115	0.09891200065612793	3.6009600162506104	0.09862399846315384
32768	2	4	0.3453119993209839	0.42134401202201843	0.05209600180387497	1.7627840042114258	0.05142400041222572
32768	2	8	0.1847040057182312	0.23311999440193176	0.027488000690937042	0.9032319784164429	0.02848000079393387
32768	4	1	0.7567359805107117	1.5875840187072754	0.18905599415302277	4.501855850219727	0.18880000710487366
32768	4	2	0.38524800539016724	0.8074880242347717	0.09705600142478943	2.2049601078033447	0.0974079966545105
32768	4	4	0.19974400103092194	0.4185279905796051	0.05337600037455559	1.1086080074310303	0.05196800082921982
32768	4	8	0.1088000014424324	0.2215680032968521	0.028991999104619026	0.594111979007721	0.028672000393271446
32768	8	1	0.4672960042953491	1.2729920148849487	0.18969599902629852	2.7829439640045166	0.18876799941062927
32768	8	2	0.2404160052537918	0.6750079989433289	0.0979200005531311	1.4357759952545166	0.09843199700117111
32768	8	4	0.12905600666999817	0.3808639943599701	0.053119998425245285	0.7599359750747681	0.05177599936723709
32768	8	8	0.07225599884986877	0.22121599316596985	0.02876799926161766	0.4357120096683502	0.028896000236272812
